,data_product_id,content_comment,lower_comment,decoded_comment,translated_comment
1476,66026,"da mình là da nhạy cảm và đang bị kích ứng cồn khô, da ửng đỏ khá nhiều, dùng kem dưỡng này thì đỡ rất nhiều và không bị kích ứng","da mình là da nhạy cảm và đang bị kích ứng cồn khô, da ửng đỏ khá nhiều, dùng kem dưỡng này thì đỡ rất nhiều và không bị kích ứng","da mình là da nhạy cảm và đang bị kích ứng cồn khô, da ửng đỏ khá nhiều, dùng kem dưỡng này thì đỡ rất nhiều và không bị kích ứng",My skin is sensitive and is being irritated with dry alcohol and my skin is quite red. Using this cream helps a lot and doesn't cause irritation.
1477,66026,Mua đơn klair gần 1 triệu ghi tặng mặt nạ cũng hiệu mà chả thấy quà đâu.,mua đơn klair gần 1 triệu ghi tặng mặt nạ cũng hiệu mà chả thấy quà đâu.,mua đơn klair gần 1 triệu ghi tặng mặt nạ cũng hiệu mà chả thấy quà đâu.,"Purchased a Klair order of nearly 1 million and said it was a good mask as a gift, but I didn't see any as a gift."
1478,66026,"Dùng ổn lắm ạ, ko bị rít, mình đang dùng bha xài em này thấy dưỡng ẩm cũng tốt","dùng ổn lắm ạ, ko bị rít, mình đang dùng bha xài em này thấy dưỡng ẩm cũng tốt","dùng ổn lắm ạ, không bị rít, mình đang dùng bha xài em này thấy dưỡng ẩm cũng tốt","It's very good to use, no itching. I'm using bha and find this moisturizer is also good"
1479,66026,"sử dụng retinol , mấy tháng đầu đã bị kích ứng nhẹ, thoa em này buổi sáng không bị bóng mặt, mà làm dịu da cũng OK lắm luôn. để thấy được khả năng phục hồi của ẻm thì phải nói là quá ok. Mình đi laser trị mụn,da mặt mất nước, sử dụng combo serum và kem của nó, thấy dịu da. tối thì mình dùng Bioderma Tim , kết cấu đặt hơn , tùy là khả năng phục hồi của ẻm này tốt hơn Klairs nhưng dung buổi sáng thì bóng mặt, dễ làm bit tắt lỗ chân lông nếu thỏa nhiều. mỗi em có ưa khuyết điểm cả.","sử dụng retinol , mấy tháng đầu đã bị kích ứng nhẹ, thoa em này buổi sáng không bị bóng mặt, mà làm dịu da cũng ok lắm luôn. để thấy được khả năng phục hồi của ẻm thì phải nói là quá ok. mình đi laser trị mụn,da mặt mất nước, sử dụng combo serum và kem của nó, thấy dịu da. tối thì mình dùng bioderma tim , kết cấu đặt hơn , tùy là khả năng phục hồi của ẻm này tốt hơn klairs nhưng dung buổi sáng thì bóng mặt, dễ làm bit tắt lỗ chân lông nếu thỏa nhiều. mỗi em có ưa khuyết điểm cả.","sử dụng retinol , mấy tháng đầu đã bị kích ứng nhẹ, thoa em này buổi sáng không bị bóng mặt, mà làm dịu da cũng ok lắm luôn. để thấy được khả năng phục hồi của ẻm thì phải nói là quá ok. mình đi laser trị mụn,da mặt mất nước, sử dụng combo serum và kem của nó, thấy dịu da. tối thì mình dùng bioderma tim , kết cấu đặt hơn , tùy là khả năng phục hồi của ẻm này tốt hơn klairs nhưng dung buổi sáng thì bóng mặt, dễ làm bit tắt lỗ chân lông nếu thỏa nhiều. mỗi em có ưa khuyết điểm cả.","When using retinol, I experienced slight irritation in the first few months. Applying this product in the morning doesn't make my face shiny, but it soothes my skin very well. To see her ability to recover, I have to say it's ok. I went to laser to treat acne, my face was dehydrated, I used its serum and cream combo, my skin felt soothing. At night, I use bioderma tim, the texture is better, depending on the recovery ability of this product is better than Klairs, but when used in the morning, it shines on the face and can easily clog pores if used a lot. Each child has their own flaws."
1480,66026,"mình thấy sài loại này tốt , da nhạy cảm sài hiểu quả , và ít lên mụn luôn á mn","mình thấy sài loại này tốt , da nhạy cảm sài hiểu quả , và ít lên mụn luôn á mn","mình thấy xài loại này tốt , da nhạy cảm xài hiểu quả , và ít lên mụn luôn á mọi người","I find this product good to use, effective for sensitive skin, and less acne for everyone"
1481,66026,mùi k quá hắc . thoa lên da mát . mà mấy má ơi nó đều màu da lắm nha . phục hồi cũng ổn . khi bôi thấm nhanh . xong nó áp vào da như kiểu là thấm hết r nhưng sáng hôm sau ngủ dậy rửa mặt vẫn thấy nhờn nhờn chứng tỏ vẩn còn nhé . rất ok nchung là ổn,mùi k quá hắc . thoa lên da mát . mà mấy má ơi nó đều màu da lắm nha . phục hồi cũng ổn . khi bôi thấm nhanh . xong nó áp vào da như kiểu là thấm hết r nhưng sáng hôm sau ngủ dậy rửa mặt vẫn thấy nhờn nhờn chứng tỏ vẩn còn nhé . rất ok nchung là ổn,mùi không quá hắc . thoa lên da mát . mà mấy má ơi nó đều màu da lắm nha . phục hồi cũng ổn . khi bôi thấm nhanh . xong nó áp vào da như kiểu là thấm hết r nhưng sáng hôm sau ngủ dậy rửa mặt vẫn thấy nhờn nhờn chứng tỏ vẩn còn nhé . rất ok nchung là ổn,"the smell is not too strong. Apply to cool skin. But ladies, they all have the same skin color. Recovery is also fine. When applied, it absorbs quickly. After applying it to the skin, it feels like it's completely absorbed, but the next morning when I wake up and wash my face, it still feels greasy, which means it's still there. very ok but overall it's ok"
1482,66026,"Đã dùng túyp thứ 2 rồi, dưỡng ẩm cực tốt. Thoa lên da mát mát rất thích.","đã dùng túyp thứ 2 rồi, dưỡng ẩm cực tốt. thoa lên da mát mát rất thích.","đã dùng túyp thứ 2 rồi, dưỡng ẩm cực tốt. thoa lên da mát mát rất thích.","Already using the 2nd tube, very moisturizing. It feels very cool when applied to the skin."
1483,66026,"kem dưỡng chân ái của mình, đã xài n chai hết là mua từng ""ngoại tình"" vs kem dưỡng khác nhưng rồi lại trở về vs ""chính thất"". Mình xài retino + bha em kem dưỡng này siêu phục hồi, thấm nhanh, cấp ẩm vừa phải nhất là buổi sáng mình muốn mỏng nhẹ, mùa cuối năm thì xài ẻm hau hơn, mùa xuân hè là tuyệt vời bớt tiết nhờn nhiều, tuýp 60ml mình xài chừng 2,3 tháng","kem dưỡng chân ái của mình, đã xài n chai hết là mua từng ""ngoại tình"" vs kem dưỡng khác nhưng rồi lại trở về vs ""chính thất"". mình xài retino + bha em kem dưỡng này siêu phục hồi, thấm nhanh, cấp ẩm vừa phải nhất là buổi sáng mình muốn mỏng nhẹ, mùa cuối năm thì xài ẻm hau hơn, mùa xuân hè là tuyệt vời bớt tiết nhờn nhiều, tuýp 60ml mình xài chừng 2,3 tháng","kem dưỡng chân ái của mình, đã xài n chai hết là mua từng ""ngoại tình"" với kem dưỡng khác nhưng rồi lại trở về với ""chính thất"". mình xài retino + bha em kem dưỡng này siêu phục hồi, thấm nhanh, cấp ẩm vừa phải nhất là buổi sáng mình muốn mỏng nhẹ, mùa cuối năm thì xài ẻm hau hơn, mùa xuân hè là tuyệt vời bớt tiết nhờn nhiều, tuýp 60ml mình xài chừng 2,3 tháng","My true love lotion, I've used up all the bottles and bought each ""adultery"" with another lotion but then returned to the ""main house"". I use retino + bha, this cream is super restorative, absorbs quickly, moderately moisturizing, especially in the morning when I want to be light and thin. At the end of the year, I use it more often, spring and summer is great to reduce excess oiliness, tube I use 60ml for about 2-3 months"
1484,66026,"mình dùng chai này lần thứ 3 rồi rồi đều mua ở hasaki nhưng hôm nay hơi thất vọng chút, hộp thì xộc xệch, sản phẩm bị dính bụi dơ, so với chai cũ mình đang sài và chai mới thì 2 sản phẩm in khác nhau làm mình hơi hoang mang, mong chất luợng vẫn ok.","mình dùng chai này lần thứ 3 rồi rồi đều mua ở hasaki nhưng hôm nay hơi thất vọng chút, hộp thì xộc xệch, sản phẩm bị dính bụi dơ, so với chai cũ mình đang sài và chai mới thì 2 sản phẩm in khác nhau làm mình hơi hoang mang, mong chất luợng vẫn ok.","mình dùng chai này lần thứ 3 rồi rồi đều mua ở hasaki nhưng hôm nay hơi thất vọng chút, hộp thì xộc xệch, sản phẩm bị dính bụi dơ, so với chai cũ mình đang xài và chai mới thì 2 sản phẩm in khác nhau làm mình hơi hoang mang, mong chất luợng vẫn ok.","I've used this bottle for the 3rd time and have always bought it at hasaki, but today I'm a bit disappointed, the box is messy, the product is dusty, compared to the old bottle I'm using and the new bottle, the 2 products are printed differently. makes me a bit confused, hope the quality is still ok."
1485,66026,Đã sử dụng tuýp thứ 2. Chất kem ko đặc ko lỏng. Bôi lên da mịn và đàn hồi tốt. Sáng dậy mặt ko đổ dầu. Ai hay xài BHA hay treatment này kia sẽ phù hợp em này.,đã sử dụng tuýp thứ 2. chất kem ko đặc ko lỏng. bôi lên da mịn và đàn hồi tốt. sáng dậy mặt ko đổ dầu. ai hay xài bha hay treatment này kia sẽ phù hợp em này.,đã sử dụng tuýp thứ 2. chất kem không đặc không lỏng. bôi lên da mịn và đàn hồi tốt. sáng dậy mặt không đổ dầu. ai hay xài bha hay treatment này kia sẽ phù hợp em này.,"Used the 2nd tube. The cream is not thick, not liquid. Apply to smooth and elastic skin. When I wake up in the morning, my face is not oily. Anyone who often uses bha or this or that treatment will suit me."
1486,66026,"Chất kem đặc nên khó tán trên da, phải dùng lực miết ra da mới thoa đều được khuôn mặt. Vì do kem đặc nên da có cảm giác nặng, sáng dậy mặt khá bóng nên phải rửa mặt ngay. Cấp ấm trung bình vì mình thoa mấy ngày rồi mà da vẫn khô, bong tróc.","chất kem đặc nên khó tán trên da, phải dùng lực miết ra da mới thoa đều được khuôn mặt. vì do kem đặc nên da có cảm giác nặng, sáng dậy mặt khá bóng nên phải rửa mặt ngay. cấp ấm trung bình vì mình thoa mấy ngày rồi mà da vẫn khô, bong tróc.","chất kem đặc nên khó tán trên da, phải dùng lực miết ra da mới thoa đều được khuôn mặt. vì do kem đặc nên da có cảm giác nặng, sáng dậy mặt khá bóng nên phải rửa mặt ngay. cấp ấm trung bình vì mình thoa mấy ngày rồi mà da vẫn khô, bong tróc.","The cream is thick so it is difficult to spread on the skin, you have to use force to rub the skin to apply it evenly on the face. Because the cream is thick, your skin feels heavy. When you wake up in the morning, your face is quite shiny, so you have to wash your face immediately. Medium level of warmth because I've been applying it for a few days but my skin is still dry and peeling."
1487,66026,"Rất khuyến khích các bạn da đang bị kích ứng dùng cái này. Mình thấy khả năng kiềm dầu ko thần thánh như một số bạn bảo, nhưng hồi phục là đỉnh của đỉnh, giá oke mà chất lượng cũng rất ổn.","rất khuyến khích các bạn da đang bị kích ứng dùng cái này. mình thấy khả năng kiềm dầu ko thần thánh như một số bạn bảo, nhưng hồi phục là đỉnh của đỉnh, giá oke mà chất lượng cũng rất ổn.","rất khuyến khích các bạn da đang bị kích ứng dùng cái này. mình thấy khả năng kiềm dầu không thần thánh như một số bạn bảo, nhưng hồi phục là đỉnh của đỉnh, giá oke mà chất lượng cũng rất ổn.","Highly recommend people with irritated skin to use this. I think the ability to control oil is not as magical as some people say, but the recovery is top notch, the price is ok and the quality is also very good."
1488,66026,"Da nhạy cảm mà dùng e này rất ok. Sáng ra vẫn còn ẩm. Có mùi thơm nhẹ , mát xài rất thích. Đã sd 2 tip rồi. Sẽ mua nữa. Chân ái của tui","da nhạy cảm mà dùng e này rất ok. sáng ra vẫn còn ẩm. có mùi thơm nhẹ , mát xài rất thích. đã sd 2 tip rồi. sẽ mua nữa. chân ái của tui","da nhạy cảm mà dùng e này rất ok. sáng ra vẫn còn ẩm. có mùi thơm nhẹ , mát xài rất thích. đã sử dụng 2 tip rồi. sẽ mua nữa. chân ái của tui","If you have sensitive skin, this product is very good to use. In the morning it was still damp. Has a light, cool scent and is very pleasant to use. Used 2 tips already. will buy again. my true love"
1489,66026,e trc giờ chưa dùng kem với da dầu sài dc k ạ. e muốn mua bộ sản phẩm vừa trị mụn thâm + phục hồi tái tạo làm trắng da căng da măt.,e trc giờ chưa dùng kem với da dầu sài dc k ạ. e muốn mua bộ sản phẩm vừa trị mụn thâm + phục hồi tái tạo làm trắng da căng da măt.,e trc giờ chưa dùng kem với da dầu xài dc không ạ. e muốn mua bộ sản phẩm vừa trị mụn thâm + phục hồi tái tạo làm trắng da căng da măt.,"I have never used the cream before, can I use it on oily skin? I want to buy a product set that treats dark acne + restores and regenerates skin to whiten and tighten facial skin."
